Topic to send: test-topic
Topic to acks: -1
Records: 500000
Size: 500
Batch Size: 500

Metric Name                                                                          Value
app-info:commit-id:{client-id=producer-1}                                          : d12590634290dbc4
app-info:start-time-ms:{client-id=producer-1}                                      : 1613996193039
app-info:version:{client-id=producer-1}                                            : 2.3.1
kafka-metrics-count:count:{client-id=producer-1}                                   : 126.000
producer-metrics:batch-size-avg:{client-id=producer-1}                             : 576.000
producer-metrics:batch-size-max:{client-id=producer-1}                             : 576.000
producer-metrics:batch-split-rate:{client-id=producer-1}                           : 0.000
producer-metrics:batch-split-total:{client-id=producer-1}                          : 0.000
producer-metrics:buffer-available-bytes:{client-id=producer-1}                     : 33554432.000
producer-metrics:buffer-exhausted-rate:{client-id=producer-1}                      : 0.000
producer-metrics:buffer-exhausted-total:{client-id=producer-1}                     : 0.000
producer-metrics:buffer-total-bytes:{client-id=producer-1}                         : 33554432.000
producer-metrics:bufferpool-wait-ratio:{client-id=producer-1}                      : 0.000
producer-metrics:bufferpool-wait-time-total:{client-id=producer-1}                 : 0.000
producer-metrics:compression-rate-avg:{client-id=producer-1}                       : 1.000
producer-metrics:connection-close-rate:{client-id=producer-1}                      : 0.000
producer-metrics:connection-close-total:{client-id=producer-1}                     : 1.000
producer-metrics:connection-count:{client-id=producer-1}                           : 3.000
producer-metrics:connection-creation-rate:{client-id=producer-1}                   : 0.000
producer-metrics:connection-creation-total:{client-id=producer-1}                  : 4.000
producer-metrics:failed-authentication-rate:{client-id=producer-1}                 : 0.000
producer-metrics:failed-authentication-total:{client-id=producer-1}                : 0.000
producer-metrics:failed-reauthentication-rate:{client-id=producer-1}               : 0.000
producer-metrics:failed-reauthentication-total:{client-id=producer-1}              : 0.000
producer-metrics:incoming-byte-rate:{client-id=producer-1}                         : 724.283
producer-metrics:incoming-byte-total:{client-id=producer-1}                        : 31042498.000
producer-metrics:io-ratio:{client-id=producer-1}                                   : 0.002
producer-metrics:io-time-ns-avg:{client-id=producer-1}                             : 48268.530
producer-metrics:io-wait-ratio:{client-id=producer-1}                              : 1.000
producer-metrics:io-wait-time-ns-avg:{client-id=producer-1}                        : 28608399.370
producer-metrics:io-waittime-total:{client-id=producer-1}                          : 42330786436036.000
producer-metrics:iotime-total:{client-id=producer-1}                               : 70009363494.000
producer-metrics:metadata-age:{client-id=producer-1}                               : 243.298
producer-metrics:network-io-rate:{client-id=producer-1}                            : 23.341
producer-metrics:network-io-total:{client-id=producer-1}                           : 1000292.000
producer-metrics:outgoing-byte-rate:{client-id=producer-1}                         : 7533.192
producer-metrics:outgoing-byte-total:{client-id=producer-1}                        : 322895097.000
producer-metrics:produce-throttle-time-avg:{client-id=producer-1}                  : 0.000
producer-metrics:produce-throttle-time-max:{client-id=producer-1}                  : 0.000
producer-metrics:reauthentication-latency-avg:{client-id=producer-1}               : NaN
producer-metrics:reauthentication-latency-max:{client-id=producer-1}               : NaN
producer-metrics:record-error-rate:{client-id=producer-1}                          : 0.000
producer-metrics:record-error-total:{client-id=producer-1}                         : 0.000
producer-metrics:record-queue-time-avg:{client-id=producer-1}                      : 0.080
producer-metrics:record-queue-time-max:{client-id=producer-1}                      : 1.000
producer-metrics:record-retry-rate:{client-id=producer-1}                          : 0.000
producer-metrics:record-retry-total:{client-id=producer-1}                         : 0.000
producer-metrics:record-send-rate:{client-id=producer-1}                           : 11.660
producer-metrics:record-send-total:{client-id=producer-1}                          : 500000.000
producer-metrics:record-size-avg:{client-id=producer-1}                            : 592.000
producer-metrics:record-size-max:{client-id=producer-1}                            : 592.000
producer-metrics:records-per-request-avg:{client-id=producer-1}                    : 1.000
producer-metrics:request-latency-avg:{client-id=producer-1}                        : 87.131
producer-metrics:request-latency-max:{client-id=producer-1}                        : 883.000
producer-metrics:request-rate:{client-id=producer-1}                               : 11.660
producer-metrics:request-size-avg:{client-id=producer-1}                           : 646.000
producer-metrics:request-size-max:{client-id=producer-1}                           : 646.000
producer-metrics:request-total:{client-id=producer-1}                              : 500146.000
producer-metrics:requests-in-flight:{client-id=producer-1}                         : 0.000
producer-metrics:response-rate:{client-id=producer-1}                              : 11.682
producer-metrics:response-total:{client-id=producer-1}                             : 500146.000
producer-metrics:select-rate:{client-id=producer-1}                                : 34.958
producer-metrics:select-total:{client-id=producer-1}                               : 1499504.000
producer-metrics:successful-authentication-no-reauth-total:{client-id=producer-1}  : 0.000
producer-metrics:successful-authentication-rate:{client-id=producer-1}             : 0.000
producer-metrics:successful-authentication-total:{client-id=producer-1}            : 0.000
producer-metrics:successful-reauthentication-rate:{client-id=producer-1}           : 0.000
producer-metrics:successful-reauthentication-total:{client-id=producer-1}          : 0.000
producer-metrics:waiting-threads:{client-id=producer-1}                            : 0.000
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node--2}   : 0.000
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-1}    : 244.376
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-2}    : 258.268
producer-node-metrics:incoming-byte-rate:{client-id=producer-1, node-id=node-3}    : 224.693
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node--2}  : 585.000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-1}   : 10357188.000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-2}   : 10345045.000
producer-node-metrics:incoming-byte-total:{client-id=producer-1, node-id=node-3}   : 10339680.000
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node--2}   : 0.000
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-1}    : 2477.754
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-2}    : 2612.363
producer-node-metrics:outgoing-byte-rate:{client-id=producer-1, node-id=node-3}    : 2375.600
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node--2}  : 67.000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-1}   : 107725673.000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-2}   : 107620297.000
producer-node-metrics:outgoing-byte-total:{client-id=producer-1, node-id=node-3}   : 107549060.000
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node--2}  : NaN
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-1}   : 76.193
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-2}   : 97.687
producer-node-metrics:request-latency-avg:{client-id=producer-1, node-id=node-3}   : 85.081
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node--2}  : NaN
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-1}   : 547.000
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-2}   : 883.000
producer-node-metrics:request-latency-max:{client-id=producer-1, node-id=node-3}   : 692.000
